file,optimum,cost,time,mem,ratio
eilr5,NA,50.55066424081726,0.010011911392211914,16.548828125,NA
berlinr5,NA,2361.063628284597,0.009743213653564453,16.7333984375,NA
berlinr10,NA,3358.6384138260946,203.27260088920593,27998.8779296875,NA
eilr10,NA,96.70421166161708,268.0258810520172,8682.2412109375,NA
eilr15,NA,NA,NA,NA,NA
eilr20,NA,NA,NA,NA,NA
eilr51,NA,NA,NA,NA,NA
berlin52,NA,NA,NA,NA,NA
