file,optimum,cost,time,mem,ratio
eilr5,NA,50.55066424081726,0.0022780895233154297,74.890625,NA
berlinr5,NA,2386.1600475027126,0.000865936279296875,24.505859375,NA
berlinr10,NA,3737.842904721639,0.0010967254638671875,40.630859375,NA
eilr10,NA,103.50436852487725,0.0016810894012451172,48.396484375,NA
eilr15,NA,149.67582893185866,0.0021331310272216797,75.365234375,NA
eilr20,NA,176.1999789049887,0.0029909610748291016,101.701171875,NA
eil51,426,489.289903585494,0.023833036422729492,563.169921875,1.1486
berlin52,7542,8542.921552567146,0.023837804794311523,554.185546875,1.1327
